State,Date,Total,Category
California,2020-03-05,523453598.6,Beverages
California,2020-03-15,594467896.6999999,Beverages
California,2020-03-22,514100498.90000004,Beverages
California,2020-03-29,465090389.20000005,Beverages
California,2020-04-10,554931496.9000001,Beverages
California,2020-04-19,499937571.79999995,Beverages
California,2020-04-26,511961312.5,Beverages
California,2020-05-01,450124199.0,Beverages
California,2020-05-04,489779220.2,Beverages
California,2020-05-07,585581852.4,Beverages
California,2020-05-17,506672447.79999995,Beverages
California,2020-05-24,528426454.4,Beverages
California,2020-05-31,525499508.9,Beverages
California,2020-06-09,590828387.0,Beverages
California,2020-06-12,479476191.5,Beverages
California,2020-06-14,572134465.0,Beverages
California,2020-06-21,539820647.4,Beverages
California,2020-06-28,550818407.0,Beverages
California,2020-07-06,556528877.4,Beverages
California,2020-07-19,566344439.3000001,Beverages
California,2020-07-26,563610656.6999999,Beverages
California,2020-08-03,504525418.40000004,Beverages
California,2020-08-11,513811148.90000004,Beverages
California,2020-08-16,590385374.1999999,Beverages
California,2020-08-23,586280791.9,Beverages
California,2020-08-30,577902644.1,Beverages
California,2020-09-02,446322188.5,Beverages
California,2020-09-08,572375904.9000001,Beverages
California,2020-09-13,555189446.6,Beverages
California,2020-09-20,546802449.0,Beverages
California,2020-09-27,536372040.3,Beverages
California,2020-10-05,532766127.8,Beverages
California,2020-10-18,535362222.1,Beverages
California,2020-10-25,529163244.1,Beverages
California,2020-11-10,543419227.7,Beverages
California,2020-11-15,497866037.5,Beverages
California,2020-11-22,521507021.7,Beverages
California,2020-11-29,471884848.7,Beverages
California,2020-12-01,449525600.59999996,Beverages
California,2020-12-04,484255476.8,Beverages
California,2020-12-07,572401489.1999999,Beverages
California,2020-12-13,487555071.8,Beverages
California,2020-12-20,505770196.2,Beverages
California,2020-12-27,474551685.6,Beverages
California,2021-01-08,602999391.6,Beverages
California,2021-01-17,488099008.09999996,Beverages
California,2021-01-24,475172742.7,Beverages
California,2021-01-31,476419789.8,Beverages
California,2021-02-05,552679134.7,Beverages
California,2021-02-14,485051220.6,Beverages
California,2021-02-21,482836202.2,Beverages
California,2021-02-28,514375628.90000004,Beverages
California,2021-03-01,479823371.0,Beverages
California,2021-03-10,847187814.9,Beverages
California,2021-03-14,612121418.3,Beverages
California,2021-03-21,535505288.4,Beverages
California,2021-03-28,488584341.90000004,Beverages
California,2021-04-04,536621575.4,Beverages
California,2021-04-07,622923227.6,Beverages
California,2021-04-18,515453323.29999995,Beverages
California,2021-04-25,532877585.70000005,Beverages
California,2021-05-09,625640391.9,Beverages
California,2021-05-12,748674114.6999999,Beverages
California,2021-05-16,551703982.5,Beverages
California,2021-05-23,564105034.3,Beverages
California,2021-05-30,580968751.4,Beverages
California,2021-06-06,578471229.1999999,Beverages
California,2021-06-13,589885974.1,Beverages
California,2021-06-20,602011587.0,Beverages
California,2021-06-27,585311316.3,Beverages
California,2021-07-02,494320646.6,Beverages
California,2021-07-03,538794932.5,Beverages
California,2021-07-11,783320345.9000001,Beverages
California,2021-07-18,608751470.5,Beverages
California,2021-07-25,598589158.0,Beverages
California,2021-08-08,611364709.1,Beverages
California,2021-08-15,638156863.5,Beverages
California,2021-08-22,617148867.9,Beverages
California,2021-08-29,595262791.2,Beverages
California,2021-09-05,576813822.5,Beverages
California,2021-09-19,586302816.1,Beverages
California,2021-09-26,580649015.4,Beverages
California,2021-10-01,478632113.0,Beverages
California,2021-10-10,815989723.9,Beverages
California,2021-10-17,818621940.4,Beverages
California,2021-10-24,782324756.1999999,Beverages
California,2021-10-31,801781952.4,Beverages
California,2021-11-04,508801549.0,Beverages
California,2021-11-07,612497091.4,Beverages
California,2021-11-14,792175855.0000001,Beverages
California,2021-11-21,804762761.8000002,Beverages
California,2021-11-28,738558959.5,Beverages
California,2021-12-09,602636475.4,Beverages
California,2021-12-12,755743319.9,Beverages
California,2021-12-19,774968961.5,Beverages
California,2021-12-26,749275823.4000001,Beverages
California,2022-01-05,822427062.2,Beverages
California,2022-01-16,755673420.5,Beverages
California,2022-01-23,750604359.6,Beverages
California,2022-01-30,732224035.4000001,Beverages
California,2022-02-01,729386633.3000001,Beverages
California,2022-02-10,856445643.0,Beverages
California,2022-02-13,762696332.9999999,Beverages
California,2022-02-20,739917837.5999999,Beverages
California,2022-02-27,757884374.0,Beverages
California,2022-03-04,819513915.0,Beverages
California,2022-03-07,935576184.6,Beverages
California,2022-03-13,779023246.0,Beverages
California,2022-03-20,773456532.8000001,Beverages
California,2022-03-27,798854527.9999999,Beverages
California,2022-04-09,953230705.0,Beverages
California,2022-04-12,764715118.1,Beverages
California,2022-04-17,822280164.6,Beverages
California,2022-04-24,798871465.4,Beverages
California,2022-05-06,867362897.3,Beverages
California,2022-05-15,812869873.9,Beverages
California,2022-05-22,823723310.0,Beverages
California,2022-05-29,854870957.3,Beverages
California,2022-06-02,745632437.3000001,Beverages
California,2022-06-03,775923008.9999999,Beverages
California,2022-06-11,813144569.1,Beverages
California,2022-06-19,886160929.0,Beverages
California,2022-06-26,888243244.7,Beverages
California,2022-07-08,925362007.9000001,Beverages
California,2022-07-17,896695789.9,Beverages
California,2022-07-24,921542953.5,Beverages
California,2022-07-31,903223651.4000001,Beverages
California,2022-08-05,837782910.0,Beverages
California,2022-08-14,938316356.1,Beverages
California,2022-08-21,900851966.6999998,Beverages
California,2022-08-28,909390978.8000001,Beverages
California,2022-09-01,736430206.7,Beverages
California,2022-09-10,866381839.0,Beverages
California,2022-09-18,867638860.1,Beverages
California,2022-09-25,855686656.1,Beverages
California,2022-10-04,831441980.3000001,Beverages
California,2022-10-07,892737987.6,Beverages
California,2022-10-16,826542797.3,Beverages
California,2022-10-23,836400783.5,Beverages
California,2022-10-30,821263498.8000001,Beverages
California,2022-11-09,941975596.5,Beverages
California,2022-11-12,779963945.8,Beverages
California,2022-11-13,811480817.3,Beverages
California,2022-11-20,832806518.2,Beverages
California,2022-11-27,792984859.5999999,Beverages
California,2022-12-06,894410019.9,Beverages
California,2022-12-18,802540094.2,Beverages
California,2022-12-25,815368628.4000001,Beverages
California,2023-01-01,756579579.1,Beverages
California,2023-01-15,766999016.8,Beverages
California,2023-01-22,764986978.7,Beverages
California,2023-01-29,778317434.5999999,Beverages
California,2023-02-04,813344182.4,Beverages
California,2023-02-19,786199418.8999999,Beverages
California,2023-02-26,786344636.4,Beverages
California,2023-03-19,841308841.1,Beverages
California,2023-03-26,789656125.1,Beverages
California,2023-04-16,835223086.1999999,Beverages
California,2023-04-23,850571753.5000001,Beverages
California,2023-04-30,874642690.5,Beverages
California,2023-05-02,787384368.4000001,Beverages
California,2023-05-03,839560395.8000001,Beverages
California,2023-07-05,883254115.9,Beverages
California,2023-08-01,756624460.2,Beverages
California,2023-09-04,860323109.8,Beverages
California,2023-12-02,845801292.3,Beverages
California,2023-12-03,921784603.5,Beverages
Colorado,2019-01-12,89816716.3,Beverages
Colorado,2019-03-11,92194329.0,Beverages
Colorado,2019-06-10,100423015.9,Beverages
Colorado,2019-08-12,92967544.89999999,Beverages
Colorado,2019-10-11,95171404.69999999,Beverages
Colorado,2019-10-13,96208959.3,Beverages
Colorado,2019-10-20,96070971.2,Beverages
Colorado,2019-10-27,97471702.1,Beverages
Colorado,2019-11-17,94977960.7,Beverages
Colorado,2019-11-24,95674566.19999999,Beverages
Colorado,2019-12-15,97765963.30000001,Beverages
Colorado,2019-12-22,102108204.1,Beverages
Colorado,2019-12-29,91828009.4,Beverages
Colorado,2020-01-03,98316102.4,Beverages
Colorado,2020-01-11,97188915.5,Beverages
Colorado,2020-01-19,93556020.80000001,Beverages
Colorado,2020-01-26,91933086.7,Beverages
Colorado,2020-02-02,96637421.6,Beverages
Colorado,2020-02-08,116777703.5,Beverages
Colorado,2020-02-16,93183876.7,Beverages
Colorado,2020-02-23,92341806.10000001,Beverages
Colorado,2020-03-05,105416647.2,Beverages
Colorado,2020-03-15,117149278.4,Beverages
Colorado,2020-03-22,104354542.8,Beverages
Colorado,2020-03-29,94075698.0,Beverages
Colorado,2020-04-10,106364272.0,Beverages
Colorado,2020-04-19,99657929.5,Beverages
Colorado,2020-04-26,100031056.1,Beverages
Colorado,2020-05-01,93858490.4,Beverages
Colorado,2020-05-04,96546500.80000001,Beverages
Colorado,2020-05-07,124000018.10000001,Beverages
Colorado,2020-05-17,106926595.6,Beverages
Colorado,2020-05-24,110779344.0,Beverages
Colorado,2020-05-31,106394738.1,Beverages
Colorado,2020-06-09,115955629.4,Beverages
Colorado,2020-06-12,97886273.3,Beverages
Colorado,2020-06-14,114522304.5,Beverages
Colorado,2020-06-21,111039373.0,Beverages
Colorado,2020-06-28,116567564.6,Beverages
Colorado,2020-07-06,115018398.5,Beverages
Colorado,2020-07-19,119223162.4,Beverages
Colorado,2020-07-26,115636419.7,Beverages
Colorado,2020-08-03,103348721.3,Beverages
Colorado,2020-08-11,104033043.4,Beverages
Colorado,2020-08-16,118885839.7,Beverages
Colorado,2020-08-23,116517360.6,Beverages
Colorado,2020-08-30,114589945.6,Beverages
Colorado,2020-09-02,91717704.80000001,Beverages
Colorado,2020-09-08,119457330.9,Beverages
Colorado,2020-09-13,107410888.2,Beverages
Colorado,2020-09-20,109526976.69999999,Beverages
Colorado,2020-09-27,107762178.2,Beverages
Colorado,2020-10-05,105115083.39999999,Beverages
Colorado,2020-10-18,103854517.7,Beverages
Colorado,2020-10-25,101886131.2,Beverages
Colorado,2020-11-10,107613659.9,Beverages
Colorado,2020-11-15,100429080.39999999,Beverages
Colorado,2020-11-22,104943496.6,Beverages
Colorado,2020-11-29,94796795.6,Beverages
Colorado,2020-12-01,94406018.39999999,Beverages
Colorado,2020-12-04,100414296.0,Beverages
Colorado,2020-12-07,119333471.9,Beverages
Colorado,2020-12-13,102075750.69999999,Beverages
Colorado,2020-12-20,104443757.6,Beverages
Colorado,2020-12-27,99610493.8,Beverages
Colorado,2021-01-08,123397870.3,Beverages
Colorado,2021-01-17,100352533.3,Beverages
Colorado,2021-01-24,98388621.1,Beverages
Colorado,2021-01-31,99306859.8,Beverages
Colorado,2021-02-05,113113760.39999999,Beverages
Colorado,2021-02-14,98307861.0,Beverages
Colorado,2021-02-21,97443598.9,Beverages
Colorado,2021-02-28,101868949.8,Beverages
Colorado,2021-03-01,99516019.1,Beverages
Colorado,2021-03-10,164057354.2,Beverages
Colorado,2021-03-14,128981247.9,Beverages
Colorado,2021-03-21,105019246.8,Beverages
Colorado,2021-03-28,99085283.39999999,Beverages
Colorado,2021-04-04,104844288.5,Beverages
Colorado,2021-04-07,129578193.69999999,Beverages
Colorado,2021-04-18,99335213.10000001,Beverages
Colorado,2021-04-25,104244477.0,Beverages
Colorado,2021-05-09,125204216.39999999,Beverages
Colorado,2021-05-12,151955869.5,Beverages
Colorado,2021-05-16,109714051.2,Beverages
Colorado,2021-05-23,117625052.5,Beverages
Colorado,2021-05-30,116957171.10000001,Beverages
Colorado,2021-06-06,121425334.3,Beverages
Colorado,2021-06-13,125933476.30000001,Beverages
Colorado,2021-06-20,127783969.3,Beverages
Colorado,2021-06-27,120337963.8,Beverages
Colorado,2021-07-02,101010048.8,Beverages
Colorado,2021-07-03,110131175.60000001,Beverages
Colorado,2021-07-11,156696702.40000004,Beverages
Colorado,2021-07-18,124870675.9,Beverages
Colorado,2021-07-25,124809030.39999999,Beverages
Colorado,2021-08-08,126279290.5,Beverages
Colorado,2021-08-15,127856916.8,Beverages
Colorado,2021-08-22,124153755.6,Beverages
Colorado,2021-08-29,120426229.1,Beverages
Colorado,2021-09-05,112816690.89999999,Beverages
Colorado,2021-09-19,118347312.2,Beverages
Colorado,2021-09-26,116470674.8,Beverages
Colorado,2021-10-01,99984580.5,Beverages
Colorado,2021-10-10,163295548.0,Beverages
Colorado,2021-10-17,158171904.69999996,Beverages
Colorado,2021-10-24,157175507.0,Beverages
Colorado,2021-10-31,155305035.70000005,Beverages
Colorado,2021-11-04,107102292.8,Beverages
Colorado,2021-11-07,127485651.30000001,Beverages
Colorado,2021-11-14,156901319.00000003,Beverages
Colorado,2021-11-21,160371574.7,Beverages
Colorado,2021-11-28,147374438.29999998,Beverages
Colorado,2021-12-09,117995179.2,Beverages
Colorado,2021-12-12,158281659.0,Beverages
Colorado,2021-12-19,163200758.70000005,Beverages
Colorado,2021-12-26,156967757.4,Beverages
Colorado,2022-01-05,166665062.60000002,Beverages
Colorado,2022-01-16,156254016.4,Beverages
Colorado,2022-01-23,150034320.4,Beverages
Colorado,2022-01-30,152646637.4,Beverages
Colorado,2022-02-01,151947526.0,Beverages
Colorado,2022-02-10,171144802.70000002,Beverages
Colorado,2022-02-13,155012982.89999998,Beverages
Colorado,2022-02-20,151291673.4,Beverages
Colorado,2022-02-27,155238168.39999998,Beverages
Colorado,2022-03-04,166188104.2,Beverages
Colorado,2022-03-07,192748763.70000002,Beverages
Colorado,2022-03-13,165585876.8,Beverages
Colorado,2022-03-20,154499195.1,Beverages
Colorado,2022-03-27,156865111.2,Beverages
Colorado,2022-04-09,190922801.0,Beverages
Colorado,2022-04-12,158470699.00000003,Beverages
Colorado,2022-04-17,166284415.89999998,Beverages
Colorado,2022-04-24,160943181.9,Beverages
Colorado,2022-05-06,176922383.39999998,Beverages
Colorado,2022-05-15,172753761.9,Beverages
Colorado,2022-05-22,170755924.79999998,Beverages
Colorado,2022-05-29,175164905.2,Beverages
Colorado,2022-06-02,153916049.30000004,Beverages
Colorado,2022-06-03,162120987.1,Beverages
Colorado,2022-06-11,163509209.70000002,Beverages
Colorado,2022-06-19,188954673.1,Beverages
Colorado,2022-06-26,183110600.79999998,Beverages
Colorado,2022-07-08,191155092.2,Beverages
Colorado,2022-07-17,191510122.1,Beverages
Colorado,2022-07-24,190447519.1,Beverages
Colorado,2022-07-31,187086252.10000002,Beverages
Colorado,2022-08-05,168274038.0,Beverages
Colorado,2022-08-14,194019812.60000002,Beverages
Colorado,2022-08-21,185820295.7,Beverages
Colorado,2022-08-28,184995506.50000003,Beverages
Colorado,2022-09-01,153105242.59999996,Beverages
Colorado,2022-09-10,171131406.6,Beverages
Colorado,2022-09-18,178738199.3,Beverages
Colorado,2022-09-25,173668948.4,Beverages
Colorado,2022-10-04,164003270.1,Beverages
Colorado,2022-10-07,188835246.9,Beverages
Colorado,2022-10-16,168565630.3,Beverages
Colorado,2022-10-23,165083337.9,Beverages
Colorado,2022-10-30,159706081.7,Beverages
Colorado,2022-11-09,183501224.5,Beverages
Colorado,2022-11-12,166933506.70000002,Beverages
Colorado,2022-11-13,165084506.00000003,Beverages
Colorado,2022-11-20,166380492.10000002,Beverages
Colorado,2022-11-27,159140608.9,Beverages
Colorado,2022-12-06,189261834.7,Beverages
Colorado,2022-12-18,172438878.20000002,Beverages
Colorado,2022-12-25,174350868.5,Beverages
Colorado,2023-01-01,157223681.6,Beverages
Colorado,2023-01-15,164136084.70000002,Beverages
Colorado,2023-01-22,157271987.79999998,Beverages
Colorado,2023-01-29,159977860.39999998,Beverages
Colorado,2023-02-04,164277029.20000002,Beverages
Colorado,2023-02-19,161916342.4,Beverages
Colorado,2023-02-26,162974536.39999998,Beverages
Colorado,2023-03-19,175970340.2,Beverages
Colorado,2023-03-26,162208710.6,Beverages
Colorado,2023-04-16,171275346.0,Beverages
Colorado,2023-04-23,171663317.7,Beverages
Colorado,2023-04-30,176581203.7,Beverages
Colorado,2023-05-02,160037908.20000002,Beverages
Colorado,2023-05-03,176596201.70000002,Beverages
Colorado,2023-07-05,184271718.6,Beverages
Colorado,2023-08-01,159222411.60000002,Beverages
Colorado,2023-09-04,176090725.70000002,Beverages
Colorado,2023-12-02,167733876.8,Beverages
Colorado,2023-12-03,187274807.4,Beverages
Connecticut,2019-01-12,49715400.0,Beverages
Connecticut,2019-03-11,48505472.5,Beverages
Connecticut,2019-06-10,53879305.800000004,Beverages
Connecticut,2019-08-12,50434583.2,Beverages
Connecticut,2019-10-11,51251704.5,Beverages
Connecticut,2019-10-13,50404578.0,Beverages
Connecticut,2019-10-20,47666438.8,Beverages
Connecticut,2019-10-27,48601957.300000004,Beverages
Connecticut,2019-11-17,49800476.2,Beverages
Connecticut,2019-11-24,51528057.900000006,Beverages
Connecticut,2019-12-15,49935384.199999996,Beverages
Connecticut,2019-12-22,52849555.1,Beverages
Connecticut,2019-12-29,51807783.800000004,Beverages
Connecticut,2020-01-03,49149288.9,Beverages
Connecticut,2020-01-11,49676493.300000004,Beverages
Connecticut,2020-01-19,49862781.1,Beverages
Connecticut,2020-01-26,45722598.3,Beverages
Connecticut,2020-02-02,47694238.800000004,Beverages
Connecticut,2020-02-08,61118340.7,Beverages
Connecticut,2020-02-16,45861184.4,Beverages
Connecticut,2020-02-23,47425737.0,Beverages
Connecticut,2020-03-05,52974800.3,Beverages
Connecticut,2020-03-15,59045572.400000006,Beverages
Connecticut,2020-03-22,57791337.2,Beverages
Connecticut,2020-03-29,49852833.0,Beverages
Connecticut,2020-04-10,55141356.099999994,Beverages
Connecticut,2020-04-19,50759622.7,Beverages
Connecticut,2020-04-26,48865178.300000004,Beverages
Connecticut,2020-05-01,51480724.699999996,Beverages
Connecticut,2020-05-04,53631291.6,Beverages
Connecticut,2020-05-07,64622006.9,Beverages
Connecticut,2020-05-17,53808717.8,Beverages
Connecticut,2020-05-24,58935642.5,Beverages
Connecticut,2020-05-31,56522796.2,Beverages
Connecticut,2020-06-09,57635875.2,Beverages
Connecticut,2020-06-12,50343532.3,Beverages
Connecticut,2020-06-14,58424323.0,Beverages
Connecticut,2020-06-21,57546803.199999996,Beverages
Connecticut,2020-06-28,61324731.699999996,Beverages
Connecticut,2020-07-06,59096839.199999996,Beverages
Connecticut,2020-07-19,60398186.5,Beverages
Connecticut,2020-07-26,58895237.300000004,Beverages
Connecticut,2020-08-03,54082293.8,Beverages
Connecticut,2020-08-11,53427772.5,Beverages
Connecticut,2020-08-16,59759999.3,Beverages
Connecticut,2020-08-23,56648743.7,Beverages
Connecticut,2020-08-30,56701167.7,Beverages
Connecticut,2020-09-02,49722500.2,Beverages
Connecticut,2020-09-08,61462742.5,Beverages
Connecticut,2020-09-13,53851189.7,Beverages
Connecticut,2020-09-20,52199488.199999996,Beverages
Connecticut,2020-09-27,52925030.1,Beverages
Connecticut,2020-10-05,54553226.199999996,Beverages
Connecticut,2020-10-18,50287285.400000006,Beverages
Connecticut,2020-10-25,51161592.7,Beverages
Connecticut,2020-11-10,52812895.9,Beverages
Connecticut,2020-11-15,51093362.6,Beverages
Connecticut,2020-11-22,53017863.7,Beverages
Connecticut,2020-11-29,53722581.4,Beverages
Connecticut,2020-12-01,48415563.8,Beverages
Connecticut,2020-12-04,53431059.199999996,Beverages
Connecticut,2020-12-07,58824663.8,Beverages
Connecticut,2020-12-13,51911248.300000004,Beverages
Connecticut,2020-12-20,53144299.9,Beverages
Connecticut,2020-12-27,54173404.1,Beverages
Connecticut,2021-01-08,62411952.9,Beverages
Connecticut,2021-01-17,50424393.1,Beverages
Connecticut,2021-01-24,48601548.0,Beverages
Connecticut,2021-01-31,49340662.6,Beverages
Connecticut,2021-02-05,56650298.9,Beverages
Connecticut,2021-02-14,48445497.3,Beverages
Connecticut,2021-02-21,48419982.3,Beverages
Connecticut,2021-02-28,50433783.699999996,Beverages
Connecticut,2021-03-01,51177327.8,Beverages
Connecticut,2021-03-10,85104099.60000001,Beverages
Connecticut,2021-03-14,61969852.599999994,Beverages
Connecticut,2021-03-21,59840727.699999996,Beverages
Connecticut,2021-03-28,53057117.3,Beverages
Connecticut,2021-04-04,55135293.199999996,Beverages
Connecticut,2021-04-07,65723602.4,Beverages
